Entity,Code,Year,Grapes | 00000560 || Production | 005510 || tonnes
Bolivia,BOL,1965,10000
Bolivia,BOL,1966,10000
Bolivia,BOL,1967,11000
Bolivia,BOL,1968,10900
Bolivia,BOL,1969,11600
Bolivia,BOL,1970,12100
Bolivia,BOL,1971,13200
Bolivia,BOL,1972,18000
Bolivia,BOL,1973,16500
Bolivia,BOL,1974,16870
Bolivia,BOL,1975,17700
Bolivia,BOL,1976,20755
Bolivia,BOL,1977,21000
Bolivia,BOL,1978,25115
Bolivia,BOL,1979,24555
Bolivia,BOL,1980,24175
Bolivia,BOL,1981,23570
Bolivia,BOL,1982,23315
Bolivia,BOL,1983,22805
Bolivia,BOL,1984,19958
Bolivia,BOL,1985,17935
Bolivia,BOL,1986,19317
Bolivia,BOL,1987,18500
Bolivia,BOL,1988,18000
Bolivia,BOL,1989,18855
Bolivia,BOL,1990,18825
Bolivia,BOL,1991,17688
Bolivia,BOL,1992,18795
Bolivia,BOL,1993,20223
Bolivia,BOL,1994,21028
Bolivia,BOL,1995,20146
Bolivia,BOL,1996,21738
Bolivia,BOL,1997,23718
Bolivia,BOL,1998,21421
Bolivia,BOL,1999,23815
Bolivia,BOL,2000,26435
Bolivia,BOL,2001,27761
Bolivia,BOL,2002,29358
Bolivia,BOL,2003,30783
Bolivia,BOL,2004,32246
Bolivia,BOL,2005,33313
Bolivia,BOL,2006,33552
Bolivia,BOL,2007,32924
Bolivia,BOL,2008,32737
Bolivia,BOL,2009,24296
Bolivia,BOL,2010,25701.9
Bolivia,BOL,2011,25835.51
Bolivia,BOL,2012,26175.75
Bolivia,BOL,2013,31896.92
Bolivia,BOL,2014,19956
Bolivia,BOL,2015,20502
Bolivia,BOL,2016,21167
Bolivia,BOL,2017,22065.79
Bolivia,BOL,2018,22674.15
Bolivia,BOL,2019,23549
Bolivia,BOL,2020,22235
Bolivia,BOL,2021,27989.77
Bolivia,BOL,2022,27523.83
Bolivia,BOL,2023,23066.26
Bosnia and Herzegovina,BIH,1992,30700
Bosnia and Herzegovina,BIH,1993,18000
Bosnia and Herzegovina,BIH,1994,12000
Bosnia and Herzegovina,BIH,1995,8500
Bosnia and Herzegovina,BIH,1996,8000
Bosnia and Herzegovina,BIH,1997,12497
Bosnia and Herzegovina,BIH,1998,12804
Bosnia and Herzegovina,BIH,1999,12723
Bosnia and Herzegovina,BIH,2000,12442
Bosnia and Herzegovina,BIH,2001,13873
Bosnia and Herzegovina,BIH,2002,14203
Bosnia and Herzegovina,BIH,2003,21804
Bosnia and Herzegovina,BIH,2004,21715
Bosnia and Herzegovina,BIH,2005,23273
Bosnia and Herzegovina,BIH,2006,21498
Bosnia and Herzegovina,BIH,2007,21235
Bosnia and Herzegovina,BIH,2008,23912
Bosnia and Herzegovina,BIH,2009,25617
Bosnia and Herzegovina,BIH,2010,23163
Bosnia and Herzegovina,BIH,2011,21601
Bosnia and Herzegovina,BIH,2012,25931
Bosnia and Herzegovina,BIH,2013,31800
Bosnia and Herzegovina,BIH,2014,26221
Bosnia and Herzegovina,BIH,2015,32809
Bosnia and Herzegovina,BIH,2016,36904
Bosnia and Herzegovina,BIH,2017,28012.8
Bosnia and Herzegovina,BIH,2018,40408
Bosnia and Herzegovina,BIH,2019,39289
Bosnia and Herzegovina,BIH,2020,44695
Bosnia and Herzegovina,BIH,2021,42012
Bosnia and Herzegovina,BIH,2022,22977
Bosnia and Herzegovina,BIH,2023,26674
Brazil,BRA,1961,450942
Brazil,BRA,1962,400601
Brazil,BRA,1963,506802
Brazil,BRA,1964,403069
Brazil,BRA,1965,550892
Brazil,BRA,1966,522640
Brazil,BRA,1967,500791
Brazil,BRA,1968,539036
Brazil,BRA,1969,483443
Brazil,BRA,1970,598016
Brazil,BRA,1971,502295
Brazil,BRA,1972,564200
Brazil,BRA,1973,495384
Brazil,BRA,1974,563510
Brazil,BRA,1975,580586
Brazil,BRA,1976,628020
Brazil,BRA,1977,659690
Brazil,BRA,1978,666594
Brazil,BRA,1979,703814
Brazil,BRA,1980,445961
Brazil,BRA,1981,663149
Brazil,BRA,1982,688928
Brazil,BRA,1983,577480
Brazil,BRA,1984,603172
Brazil,BRA,1985,712182
Brazil,BRA,1986,587770
Brazil,BRA,1987,554394
Brazil,BRA,1988,758179
Brazil,BRA,1989,691972
Brazil,BRA,1990,804774
Brazil,BRA,1991,648026
Brazil,BRA,1992,800112
Brazil,BRA,1993,787363
Brazil,BRA,1994,807520
Brazil,BRA,1995,836545
Brazil,BRA,1996,684902
Brazil,BRA,1997,890708
Brazil,BRA,1998,774352
Brazil,BRA,1999,931500
Brazil,BRA,2000,1024482
Brazil,BRA,2001,1058579
Brazil,BRA,2002,1148648
Brazil,BRA,2003,1067422
Brazil,BRA,2004,1291382
Brazil,BRA,2005,1232564
Brazil,BRA,2006,1257064
Brazil,BRA,2007,1371555
Brazil,BRA,2008,1421431
Brazil,BRA,2009,1365491
Brazil,BRA,2010,1355461
Brazil,BRA,2011,1495336
Brazil,BRA,2012,1514768
Brazil,BRA,2013,1439535
Brazil,BRA,2014,1454183
Brazil,BRA,2015,1497302
Brazil,BRA,2016,1113345
Brazil,BRA,2017,1743430
Brazil,BRA,2018,1592031
Brazil,BRA,2019,1485806
Brazil,BRA,2020,1435538
Brazil,BRA,2021,1748206
Brazil,BRA,2022,1450738
Brazil,BRA,2023,1757891
Bulgaria,BGR,1961,579260
Bulgaria,BGR,1962,1053197
Bulgaria,BGR,1963,1158328
Bulgaria,BGR,1964,906744
Bulgaria,BGR,1965,1333909
Bulgaria,BGR,1966,1081041
Bulgaria,BGR,1967,923282
Bulgaria,BGR,1968,1335915
Bulgaria,BGR,1969,1285294
Bulgaria,BGR,1970,1039812
Bulgaria,BGR,1971,1058953
Bulgaria,BGR,1972,933204
Bulgaria,BGR,1973,1298938
Bulgaria,BGR,1974,1090137
Bulgaria,BGR,1975,885439
Bulgaria,BGR,1976,1206956
Bulgaria,BGR,1977,868017
Bulgaria,BGR,1978,1100292
Bulgaria,BGR,1979,1010262
Bulgaria,BGR,1980,951548
Bulgaria,BGR,1981,1126246
Bulgaria,BGR,1982,1246212
Bulgaria,BGR,1983,1000230
Bulgaria,BGR,1984,1119707
Bulgaria,BGR,1985,905384
Bulgaria,BGR,1986,923567
Bulgaria,BGR,1987,942643
Bulgaria,BGR,1988,922293
Bulgaria,BGR,1989,742902
Bulgaria,BGR,1990,731384
Bulgaria,BGR,1991,747907
Bulgaria,BGR,1992,787214
Bulgaria,BGR,1993,482358
Bulgaria,BGR,1994,515709
Bulgaria,BGR,1995,699336
Bulgaria,BGR,1996,661079
Bulgaria,BGR,1997,636411
Bulgaria,BGR,1998,396250
Bulgaria,BGR,1999,372173
Bulgaria,BGR,2000,451474
Bulgaria,BGR,2001,433498
Bulgaria,BGR,2002,408911
Bulgaria,BGR,2003,433619
Bulgaria,BGR,2004,351468
Bulgaria,BGR,2005,266183
Bulgaria,BGR,2006,307173
Bulgaria,BGR,2007,376663
Bulgaria,BGR,2008,363539
Bulgaria,BGR,2009,281302
Bulgaria,BGR,2010,230198
Bulgaria,BGR,2011,243839
Bulgaria,BGR,2012,260672
Bulgaria,BGR,2013,325596
Bulgaria,BGR,2014,132731
Bulgaria,BGR,2015,261820
Bulgaria,BGR,2016,211083
Bulgaria,BGR,2017,201529
Bulgaria,BGR,2018,201530
Bulgaria,BGR,2019,178530
Bulgaria,BGR,2020,159100
Bulgaria,BGR,2021,178300
Bulgaria,BGR,2022,161720
Bulgaria,BGR,2023,147800
Canada,CAN,1961,38663
Canada,CAN,1962,41927
Canada,CAN,1963,48434
Canada,CAN,1964,54247
Canada,CAN,1965,57158
Canada,CAN,1966,55581
Canada,CAN,1967,60830
Canada,CAN,1968,55152
Canada,CAN,1969,56344
Canada,CAN,1970,65543
Canada,CAN,1971,70209
Canada,CAN,1972,56425
Canada,CAN,1973,59881
Canada,CAN,1974,72430
Canada,CAN,1975,76774
Canada,CAN,1976,80682
Canada,CAN,1977,63781
Canada,CAN,1978,84290
Canada,CAN,1979,73313
Canada,CAN,1980,74854
Canada,CAN,1981,73026
Canada,CAN,1982,74118
Canada,CAN,1983,84791
Canada,CAN,1984,94208
Canada,CAN,1985,76636
Canada,CAN,1986,89218
Canada,CAN,1987,85704
Canada,CAN,1988,84979
Canada,CAN,1989,51015
Canada,CAN,1990,55936
Canada,CAN,1991,56646
Canada,CAN,1992,54668
Canada,CAN,1993,42270
Canada,CAN,1994,49178
Canada,CAN,1995,57315
Canada,CAN,1996,57839
Canada,CAN,1997,56048
Canada,CAN,1998,60392
Canada,CAN,1999,69681
Canada,CAN,2000,64188
Canada,CAN,2001,67243
Canada,CAN,2002,70339
Canada,CAN,2003,55214
Canada,CAN,2004,78120
Canada,CAN,2005,45216
Canada,CAN,2006,79664
Canada,CAN,2007,75723
Canada,CAN,2008,80962
Canada,CAN,2009,67508
Canada,CAN,2010,75598
Canada,CAN,2011,90794
Canada,CAN,2012,93762
Canada,CAN,2013,105801
Canada,CAN,2014,81068
Canada,CAN,2015,80683
Canada,CAN,2016,105956
Canada,CAN,2017,131112
Canada,CAN,2018,108398
Canada,CAN,2019,121511
Canada,CAN,2020,104709
Canada,CAN,2021,104203
Canada,CAN,2022,90177
Canada,CAN,2023,104016
Caribbean (FAO),,1999,28000
Caribbean (FAO),,2000,29000
Caribbean (FAO),,2001,27000
Caribbean (FAO),,2002,21000
Caribbean (FAO),,2003,22000
Caribbean (FAO),,2004,20000
Caribbean (FAO),,2005,20000
Caribbean (FAO),,2006,19000
Caribbean (FAO),,2007,20000
Caribbean (FAO),,2008,20000
Caribbean (FAO),,2009,19000
Caribbean (FAO),,2010,20000
Caribbean (FAO),,2011,21000
Caribbean (FAO),,2012,22000
Caribbean (FAO),,2013,22000
Caribbean (FAO),,2014,21000
Caribbean (FAO),,2015,20526.36
Caribbean (FAO),,2016,20402.2
Caribbean (FAO),,2017,20290.88
Caribbean (FAO),,2018,20148.17
Caribbean (FAO),,2019,19502.08
Caribbean (FAO),,2020,19980.38
Caribbean (FAO),,2021,19876.88
Caribbean (FAO),,2022,19786.45
Caribbean (FAO),,2023,19881.23
Central America (FAO),,1961,73256
Central America (FAO),,1962,70987
Central America (FAO),,1963,82650
Central America (FAO),,1964,87905
Central America (FAO),,1965,98879
Central America (FAO),,1966,107392
Central America (FAO),,1967,104109
Central America (FAO),,1968,112006
Central America (FAO),,1969,120158
Central America (FAO),,1970,180467
Central America (FAO),,1971,184780
Central America (FAO),,1972,193476
Central America (FAO),,1973,220619
Central America (FAO),,1974,240744
Central America (FAO),,1975,250572
Central America (FAO),,1976,286169
Central America (FAO),,1977,303808
Central America (FAO),,1978,432113
Central America (FAO),,1979,417467
Central America (FAO),,1980,451516
Central America (FAO),,1981,605991
Central America (FAO),,1982,617135
Central America (FAO),,1983,604545
Central America (FAO),,1984,544223
Central America (FAO),,1985,597750
Central America (FAO),,1986,671669
Central America (FAO),,1987,521669
Central America (FAO),,1988,558668
Central America (FAO),,1989,511970
Central America (FAO),,1990,438788
Central America (FAO),,1991,539699
Central America (FAO),,1992,532695
Central America (FAO),,1993,478326
Central America (FAO),,1994,549484
Central America (FAO),,1995,488559
Central America (FAO),,1996,422087
Central America (FAO),,1997,487285.3
Central America (FAO),,1998,492312.25
Central America (FAO),,1999,497379
Central America (FAO),,2000,386186.25
Central America (FAO),,2001,450134.7
Central America (FAO),,2002,377665.1
Central America (FAO),,2003,472201.66
Central America (FAO),,2004,320803.03
Central America (FAO),,2005,339313.66
Central America (FAO),,2006,260496.6
Central America (FAO),,2007,373002.97
Central America (FAO),,2008,324528.7
Central America (FAO),,2009,292171.34
Central America (FAO),,2010,324796.44
Central America (FAO),,2011,299100.12
Central America (FAO),,2012,393558.78
Central America (FAO),,2013,368987.44
Central America (FAO),,2014,354602.78
Central America (FAO),,2015,389254.88
Central America (FAO),,2016,356656.44
Central America (FAO),,2017,424627.8
Central America (FAO),,2018,451041.8
Central America (FAO),,2019,493421.03
Central America (FAO),,2020,474535.7
Central America (FAO),,2021,454690.38
Central America (FAO),,2022,479905.25
Central America (FAO),,2023,501975.1
Central Asia (FAO),,1992,758000
Central Asia (FAO),,1993,631500
Central Asia (FAO),,1994,634300
Central Asia (FAO),,1995,968320
Central Asia (FAO),,1996,745190
Central Asia (FAO),,1997,831031
Central Asia (FAO),,1998,552128
Central Asia (FAO),,1999,587388
Central Asia (FAO),,2000,1002589
Central Asia (FAO),,2001,953492
Central Asia (FAO),,2002,871553
Central Asia (FAO),,2003,719667
Central Asia (FAO),,2004,1030103
Central Asia (FAO),,2005,1095902
Central Asia (FAO),,2006,1282176
Central Asia (FAO),,2007,1392198
Central Asia (FAO),,2008,1174348
Central Asia (FAO),,2009,1358964.5
Central Asia (FAO),,2010,1446798.8
Central Asia (FAO),,2011,1588306
Central Asia (FAO),,2012,1744568.6
Central Asia (FAO),,2013,1870603.1
Central Asia (FAO),,2014,2012474.2
Central Asia (FAO),,2015,2159475.5
Central Asia (FAO),,2016,2226763
Central Asia (FAO),,2017,2259757.2
Central Asia (FAO),,2018,2247454.5
Central Asia (FAO),,2019,2274857.8
Central Asia (FAO),,2020,2291202.2
Central Asia (FAO),,2021,2383956.2
Central Asia (FAO),,2022,2451638.5
Central Asia (FAO),,2023,2396860.8
Chile,CHL,1961,853000
Chile,CHL,1962,972000
Chile,CHL,1963,803000
Chile,CHL,1964,852000
Chile,CHL,1965,630000
Chile,CHL,1966,836000
Chile,CHL,1967,863000
Chile,CHL,1968,943000
Chile,CHL,1969,709000
Chile,CHL,1970,668000
Chile,CHL,1971,910000
Chile,CHL,1972,1037000
Chile,CHL,1973,953000
Chile,CHL,1974,808000
Chile,CHL,1975,767000
Chile,CHL,1976,841000
Chile,CHL,1977,940000
Chile,CHL,1978,955000
Chile,CHL,1979,1050000
Chile,CHL,1980,1050000
Chile,CHL,1981,1100000
Chile,CHL,1982,1150000
Chile,CHL,1983,1000000
Chile,CHL,1984,900000
Chile,CHL,1985,1000000
Chile,CHL,1986,900000
Chile,CHL,1987,963000
Chile,CHL,1988,999100
Chile,CHL,1989,1037000
Chile,CHL,1990,1170800
Chile,CHL,1991,1186390
Chile,CHL,1992,1140660
Chile,CHL,1993,1300220
Chile,CHL,1994,1448960
Chile,CHL,1995,1526160
Chile,CHL,1996,1629905
Chile,CHL,1997,1669190
Chile,CHL,1998,1642093
Chile,CHL,1999,1575000
Chile,CHL,2000,1899943
Chile,CHL,2001,1800548
Chile,CHL,2002,1750000
Chile,CHL,2003,1985000
Chile,CHL,2004,1900000
Chile,CHL,2005,2250000
Chile,CHL,2006,2300000
Chile,CHL,2007,2350000
Chile,CHL,2008,2400000
Chile,CHL,2009,2600000
Chile,CHL,2010,2629024
Chile,CHL,2011,2644050
Chile,CHL,2012,2922684
Chile,CHL,2013,2955472
Chile,CHL,2014,2530462
Chile,CHL,2015,2842135
Chile,CHL,2016,2478780
Chile,CHL,2017,2383095
Chile,CHL,2018,2828021
Chile,CHL,2019,2714690.5
Chile,CHL,2020,2434664
Chile,CHL,2021,2313121.8
Chile,CHL,2022,2462102.8
Chile,CHL,2023,2320962.2
China,CHN,1961,70000
China,CHN,1962,84000
China,CHN,1963,85000
China,CHN,1964,100000
China,CHN,1965,100000
China,CHN,1966,98000
China,CHN,1967,90000
China,CHN,1968,100000
China,CHN,1969,95000
China,CHN,1970,85000
China,CHN,1971,104000
China,CHN,1972,101000
China,CHN,1973,115000
China,CHN,1974,104000
China,CHN,1975,123000
China,CHN,1976,117000
China,CHN,1977,91000
China,CHN,1978,104000
China,CHN,1979,125700
China,CHN,1980,110000
China,CHN,1981,148000
China,CHN,1982,186000
China,CHN,1983,247100
China,CHN,1984,294000
China,CHN,1985,361410
China,CHN,1986,441590
China,CHN,1987,641000
China,CHN,1988,792247
China,CHN,1989,874245
China,CHN,1990,858525
China,CHN,1991,915900
China,CHN,1992,1125100
China,CHN,1993,1354800
China,CHN,1994,1522100
China,CHN,1995,1741700
China,CHN,1996,1883100
China,CHN,1997,2032800
China,CHN,1998,2358200
China,CHN,1999,2708100
China,CHN,2000,3281700
China,CHN,2001,3680000
China,CHN,2002,4479500
China,CHN,2003,5175900
China,CHN,2004,5675300
China,CHN,2005,5794400
China,CHN,2006,6270800
China,CHN,2007,6439800
China,CHN,2008,6982400
China,CHN,2009,7648800
China,CHN,2010,8135300
China,CHN,2011,8576900
China,CHN,2012,10005900
China,CHN,2013,10884600
China,CHN,2014,11731000
China,CHN,2015,13164100
China,CHN,2016,12629400
China,CHN,2017,13082900
China,CHN,2018,13666800
China,CHN,2019,14195400
China,CHN,2020,14314100
China,CHN,2021,14998000
China,CHN,2022,15377900
China,CHN,2023,13500000
China (FAO),,1961,71831
China (FAO),,1962,86200
China (FAO),,1963,87129
China (FAO),,1964,103559
China (FAO),,1965,103392
China (FAO),,1966,101784
China (FAO),,1967,94858
China (FAO),,1968,106801
China (FAO),,1969,101879
China (FAO),,1970,96156
China (FAO),,1971,124227
China (FAO),,1972,123745
China (FAO),,1973,133066
China (FAO),,1974,122544
China (FAO),,1975,139475
China (FAO),,1976,132861
China (FAO),,1977,104724
China (FAO),,1978,121530
China (FAO),,1979,169148
China (FAO),,1980,159932
China (FAO),,1981,216818
China (FAO),,1982,240737
China (FAO),,1983,331416
China (FAO),,1984,364798
China (FAO),,1985,446997
China (FAO),,1986,510997
China (FAO),,1987,707109
China (FAO),,1988,880395
China (FAO),,1989,978629
China (FAO),,1990,961217
China (FAO),,1991,1029510
China (FAO),,1992,1254533
China (FAO),,1993,1520041
China (FAO),,1994,1681592
China (FAO),,1995,1895760
China (FAO),,1996,2020557
China (FAO),,1997,2113830
China (FAO),,1998,2431627
China (FAO),,1999,2814698
China (FAO),,2000,3373216
China (FAO),,2001,3765017
China (FAO),,2002,4564472
China (FAO),,2003,5268022
China (FAO),,2004,5773184
China (FAO),,2005,5865505
China (FAO),,2006,6373091
China (FAO),,2007,6529881
China (FAO),,2008,7067056
China (FAO),,2009,7746891
China (FAO),,2010,8238131
China (FAO),,2011,8684180
China (FAO),,2012,10105167
China (FAO),,2013,10981856
China (FAO),,2014,11813199
China (FAO),,2015,13249535
China (FAO),,2016,12709080
China (FAO),,2017,13175502
China (FAO),,2018,13764599
China (FAO),,2019,14284035
China (FAO),,2020,14388103
China (FAO),,2021,15067900
China (FAO),,2022,15443449
China (FAO),,2023,13565993
Colombia,COL,1961,4500
Colombia,COL,1962,5000
Colombia,COL,1963,5500
Colombia,COL,1964,6000
Colombia,COL,1965,6500
Colombia,COL,1966,7000
Colombia,COL,1967,7500
Colombia,COL,1968,8000
Colombia,COL,1969,8500
Colombia,COL,1970,9000
Colombia,COL,1971,9500
Colombia,COL,1972,10000
Colombia,COL,1973,11000
Colombia,COL,1974,12000
Colombia,COL,1975,14000
Colombia,COL,1976,15000
Colombia,COL,1977,16416
Colombia,COL,1978,16615
Colombia,COL,1979,17790
Colombia,COL,1980,18025
Colombia,COL,1981,20800
Colombia,COL,1982,21200
Colombia,COL,1983,15360
Colombia,COL,1984,11715
Colombia,COL,1985,15950
Colombia,COL,1986,17572
Colombia,COL,1987,20766
Colombia,COL,1988,20768
Colombia,COL,1989,18171
Colombia,COL,1990,15913
Colombia,COL,1991,20035
Colombia,COL,1992,22671
Colombia,COL,1993,16460
Colombia,COL,1994,16500
Colombia,COL,1995,16190.05
Colombia,COL,1996,14752.97
Colombia,COL,1997,13033.49
Colombia,COL,1998,12000
Colombia,COL,1999,13011
Colombia,COL,2000,12191
Colombia,COL,2001,16388
Colombia,COL,2002,14527
Colombia,COL,2003,20201
Colombia,COL,2004,20167
Colombia,COL,2005,24611
Colombia,COL,2006,32588
Colombia,COL,2007,37224
Colombia,COL,2008,37376
Colombia,COL,2009,38125
Colombia,COL,2010,37380
Colombia,COL,2011,24153
Colombia,COL,2012,25031
Colombia,COL,2013,25631.1
Colombia,COL,2014,24518.55
Colombia,COL,2015,24951.3
Colombia,COL,2016,29151.74
Colombia,COL,2017,30299
Colombia,COL,2018,57472
Colombia,COL,2019,67632
Colombia,COL,2020,28008.81
Colombia,COL,2021,32298.02
Colombia,COL,2022,34558.7
Colombia,COL,2023,33993
Croatia,HRV,1992,379808
Croatia,HRV,1993,396013
Croatia,HRV,1994,363020
Croatia,HRV,1995,339141
Croatia,HRV,1996,373134
Croatia,HRV,1997,406089
Croatia,HRV,1998,421180
Croatia,HRV,1999,394066
Croatia,HRV,2000,182436
Croatia,HRV,2001,186175
Croatia,HRV,2002,188749
Croatia,HRV,2003,183451
Croatia,HRV,2004,174536
Croatia,HRV,2005,181021
Croatia,HRV,2006,179426
Croatia,HRV,2007,197979
Croatia,HRV,2008,185256
Croatia,HRV,2009,206437
Croatia,HRV,2010,207743
Croatia,HRV,2011,204373
Croatia,HRV,2012,187550
Croatia,HRV,2013,181096
Croatia,HRV,2014,134941
Croatia,HRV,2015,154227
Croatia,HRV,2016,123651
Croatia,HRV,2017,116307
Croatia,HRV,2018,146240
Croatia,HRV,2019,108300
Croatia,HRV,2020,123550
Croatia,HRV,2021,116210
Croatia,HRV,2022,117500
Croatia,HRV,2023,94910
Cuba,CUB,1999,28000
Cuba,CUB,2000,29000
Cuba,CUB,2001,27000
Cuba,CUB,2002,21000
Cuba,CUB,2003,22000
Cuba,CUB,2004,20000
Cuba,CUB,2005,20000
Cuba,CUB,2006,19000
Cuba,CUB,2007,20000
Cuba,CUB,2008,20000
Cuba,CUB,2009,19000
Cuba,CUB,2010,20000
Cuba,CUB,2011,21000
Cuba,CUB,2012,22000
Cuba,CUB,2013,22000
Cuba,CUB,2014,21000
Cuba,CUB,2015,20526.36
Cuba,CUB,2016,20402.2
Cuba,CUB,2017,20290.88
Cuba,CUB,2018,20148.17
Cuba,CUB,2019,19502.08
Cuba,CUB,2020,19980.38
Cuba,CUB,2021,19876.88
Cuba,CUB,2022,19786.45
Cuba,CUB,2023,19881.23
Cyprus,CYP,1961,130810
Cyprus,CYP,1962,127000
Cyprus,CYP,1963,63000
Cyprus,CYP,1964,95250
Cyprus,CYP,1965,127000
Cyprus,CYP,1966,142240
Cyprus,CYP,1967,147320
Cyprus,CYP,1968,168656
Cyprus,CYP,1969,203200
Cyprus,CYP,1970,182880
Cyprus,CYP,1971,184912
Cyprus,CYP,1972,167640
Cyprus,CYP,1973,96520
Cyprus,CYP,1974,147320
Cyprus,CYP,1975,172720
Cyprus,CYP,1976,167640
Cyprus,CYP,1977,155448
Cyprus,CYP,1978,182880
Cyprus,CYP,1979,203200
Cyprus,CYP,1980,208280
Cyprus,CYP,1981,213360
Cyprus,CYP,1982,201168
Cyprus,CYP,1983,210000
Cyprus,CYP,1984,198500
Cyprus,CYP,1985,210000
Cyprus,CYP,1986,151000
Cyprus,CYP,1987,173000
Cyprus,CYP,1988,198000
Cyprus,CYP,1989,212000
Cyprus,CYP,1990,156000
Cyprus,CYP,1991,90000
Cyprus,CYP,1992,122000
Cyprus,CYP,1993,135500
Cyprus,CYP,1994,92000
Cyprus,CYP,1995,119400
Cyprus,CYP,1996,114000
Cyprus,CYP,1997,101000
Cyprus,CYP,1998,124000
Cyprus,CYP,1999,105300
Cyprus,CYP,2000,108018
Cyprus,CYP,2001,88073
Cyprus,CYP,2002,62400
Cyprus,CYP,2003,80360
Cyprus,CYP,2004,108515
Cyprus,CYP,2005,50986
Cyprus,CYP,2006,39980
Cyprus,CYP,2007,33892
Cyprus,CYP,2008,32381
Cyprus,CYP,2009,29688
Cyprus,CYP,2010,28298
Cyprus,CYP,2011,25064
Cyprus,CYP,2012,20531
Cyprus,CYP,2013,20326
Cyprus,CYP,2014,20125
Cyprus,CYP,2015,21685
Cyprus,CYP,2016,17583
Cyprus,CYP,2017,22823
Cyprus,CYP,2018,22380
Cyprus,CYP,2019,22760
Cyprus,CYP,2020,23140
Cyprus,CYP,2021,23130
Cyprus,CYP,2022,25040
Cyprus,CYP,2023,21530
Czechia,CZE,1993,51209
Czechia,CZE,1994,64522
Czechia,CZE,1995,42620
Czechia,CZE,1996,69694
Czechia,CZE,1997,35758
Czechia,CZE,1998,55172
Czechia,CZE,1999,67073
Czechia,CZE,2000,66937
Czechia,CZE,2001,68346
Czechia,CZE,2002,56682
Czechia,CZE,2003,67412
Czechia,CZE,2004,69733
Czechia,CZE,2005,62597
Czechia,CZE,2006,57635
Czechia,CZE,2007,99029
Czechia,CZE,2008,98323
Czechia,CZE,2009,68737
Czechia,CZE,2010,45923
Czechia,CZE,2011,91253
Czechia,CZE,2012,59990
Czechia,CZE,2013,74721
Czechia,CZE,2014,63533
Czechia,CZE,2015,90608
Czechia,CZE,2016,75905
Czechia,CZE,2017,79773.56
Czechia,CZE,2018,103700
Czechia,CZE,2019,67960
Czechia,CZE,2020,90380
Czechia,CZE,2021,90060
Czechia,CZE,2022,91760
Czechia,CZE,2023,76980
Czechoslovakia,OWID_CZS,1961,61789
Czechoslovakia,OWID_CZS,1962,42642
Czechoslovakia,OWID_CZS,1963,65600
Czechoslovakia,OWID_CZS,1964,100317
Czechoslovakia,OWID_CZS,1965,39152
Czechoslovakia,OWID_CZS,1966,58871
Czechoslovakia,OWID_CZS,1967,93380
Czechoslovakia,OWID_CZS,1968,110734
Czechoslovakia,OWID_CZS,1969,117121
Czechoslovakia,OWID_CZS,1970,137547
Czechoslovakia,OWID_CZS,1971,129852
Czechoslovakia,OWID_CZS,1972,152814
Czechoslovakia,OWID_CZS,1973,197852
Czechoslovakia,OWID_CZS,1974,137622
Czechoslovakia,OWID_CZS,1975,208829
Czechoslovakia,OWID_CZS,1976,209241
Czechoslovakia,OWID_CZS,1977,238283
Czechoslovakia,OWID_CZS,1978,228913
Czechoslovakia,OWID_CZS,1979,206215
Czechoslovakia,OWID_CZS,1980,221344
Czechoslovakia,OWID_CZS,1981,139468
Czechoslovakia,OWID_CZS,1982,274863
Czechoslovakia,OWID_CZS,1983,316915
Czechoslovakia,OWID_CZS,1984,234191
Czechoslovakia,OWID_CZS,1985,36369
Czechoslovakia,OWID_CZS,1986,157848
Czechoslovakia,OWID_CZS,1987,102192
Czechoslovakia,OWID_CZS,1988,229016
Czechoslovakia,OWID_CZS,1989,166146
Czechoslovakia,OWID_CZS,1990,221449
Czechoslovakia,OWID_CZS,1991,198226
Czechoslovakia,OWID_CZS,1992,200318
Eastern Africa (FAO),,1961,2050
Eastern Africa (FAO),,1962,2050
Eastern Africa (FAO),,1963,2200
Eastern Africa (FAO),,1964,2400
Eastern Africa (FAO),,1965,2400
Eastern Africa (FAO),,1966,2900
Eastern Africa (FAO),,1967,2800
Eastern Africa (FAO),,1968,3050
Eastern Africa (FAO),,1969,6609
Eastern Africa (FAO),,1970,6934
Eastern Africa (FAO),,1971,8248
